Source,Date,Obsolescence Date,Business Name,Legal Name,Physical Address,Physical Address Number,Physical Pre Direction,Physical Address Name,Physical Address Suffix,Physical Post Direction,Physical City,Physical State,Physical ZIP,Physical ZIP 4,Key Executive Name,First Name,Middle Initial,Last Name,Title,Gender,Location Employee Size,Corporate Employee Size,Revenue / Yr,Mailing Address,Mailing Address Number,Mailing Pre Direction,Mailing Address Name,Mailing Address Suffix,Mailing Post Direction,Mailing City,Mailing State,Mailing ZIP,Mailing ZIP 4,Phone,Fax,Toll-Free,County Name,County Population,Metro Area,Latitude,Longitude,EIN,Main Line of Business,Location Type,Importer or Exporter,Manufacturer,Primary SIC,Primary SIC Description,SIC02,SIC02.Description,SIC03,SIC03.Description,SIC04,SIC04.Description,SIC05,SIC05.Description,SIC06,SIC06.Description,SIC07,SIC07.Description,SIC08,SIC08.Description,SIC09,SIC09.Description,SIC10,SIC10.Description,NAICS 1,NAICS 1 Description,NAICS 2,NAICS 2 Description,NAICS 3,NAICS 3 Description,NAICS 4,NAICS 4 Description,NAICS 5,NAICS 5 Description,NAICS 6,NAICS 6 Description,NAICS 7,NAICS 7 Description,NAICS 8,NAICS 8 Description,NAICS 9,NAICS 9 Description,NAICS 10,NAICS 10 Description,Non-Profit,Number of PCs,Public / Private,Small Business,Square Footage,Website,Women Owned,Year Established,Ticker Symbol,Stock Exchange,Fortune 1000 Ranking,Credit Score,2021 Revenue/Yr,2020 Revenue/Yr,2019 Revenue/Yr,2018 Revenue/Yr,2020 % Sales Growth,2019 % Sales Growth,2018 % Sales Growth,2021 Employees,2020 Employees,2019 Employees,2018 Employees,2020 % Employee Growth,2019 % Employee Growth,2018 % Employee Growth,Executive First Name 1,Executive Last Name 1,Executive Title 1,Executive Gender 1,Executive Department 1,Executive First Name 2,Executive Last Name 2,Executive Title 2,Executive Gender 2,Executive Department 2,Executive First Name 3,Executive Last Name 3,Executive Title 3,Executive Gender 3,Executive Department 3,Executive First Name 4,Executive Last Name 4,Executive Title 4,Executive Gender 4,Executive Department 4,Executive First Name 5,Executive Last Name 5,Executive Title 5,Executive Gender 5,Executive Department 5,Executive First Name 6,Executive Last Name 6,Executive Title 6,Executive Gender 6,Executive Department 6,Executive First Name 7,Executive Last Name 7,Executive Title 7,Executive Gender 7,Executive Department 7,Executive First Name 8,Executive Last Name 8,Executive Title 8,Executive Gender 8,Executive Department 8,Executive First Name 9,Executive Last Name 9,Executive Title 9,Executive Gender 9,Executive Department 9,Executive First Name 10,Executive Last Name 10,Executive Title 10,Executive Gender 10,Executive Department 10,Executive First Name 11,Executive Last Name 11,Executive Title 11,Executive Gender 11,Executive Department 11,Executive First Name 12,Executive Last Name 12,Executive Title 12,Executive Gender 12,Executive Department 12,Executive First Name 13,Executive Last Name 13,Executive Title 13,Executive Gender 13,Executive Department 13,Executive First Name 14,Executive Last Name 14,Executive Title 14,Executive Gender 14,Executive Department 14,Executive First Name 15,Executive Last Name 15,Executive Title 15,Executive Gender 15,Executive Department 15,Executive First Name 16,Executive Last Name 16,Executive Title 16,Executive Gender 16,Executive Department 16,Executive First Name 17,Executive Last Name 17,Executive Title 17,Executive Gender 17,Executive Department 17,Executive First Name 18,Executive Last Name 18,Executive Title 18,Executive Gender 18,Executive Department 18,Executive First Name 19,Executive Last Name 19,Executive Title 19,Executive Gender 19,Executive Department 19,Executive First Name 20,Executive Last Name 20,Executive Title 20,Executive Gender 20,Executive Department 20,Est. Accounting Annual Expense,Est. Advertising Annual Expense,Est. Business Insurance Annual Expense,Est. Legal Annual Expense,Est. Office Equipment Annual Expense,Est. Rent Annual Expense,Est. Technology Annual Expense,Est. Telecom Annual Expense,Est. Utilities Annual Expense,AtoZ ID,Home Based Business,Franchise Type,Holding Parent Name,Other_Source ,
"AtoZDatabases","09/25/2022","03/25/2023","Shin-Etsu Magnetics Inc","","2372 Qume Dr Ste B","2372","","Qume","Dr","","San Jose","CA","95131","1843","Yoshie Butler","Yoshie","","Butler","Manager","Female","6","6","$6,975,000","2372 Qume Dr Ste B","2372","","Qume","Dr","","San Jose","CA","95131","1843","(408) 383-9240","(408) 383-9245","N/A","Santa Clara","500,000 or more","San Jose-Sunnyvale-Santa Clara","37.398999","-121.886829","","Industrial Machinery & Equipment Wholesale","Headquarters","","No","5084001","Industrial Machinery & Equipment Wholesale","5085001","Industrial Supplies Wholesale","5099068","Magnets & Magnetic Devices Wholesale","5084141","Industrial Inspection Devices Wholesale","","","","","","","","","","","","","423830","Industrial Machinery and Equipment Merchant Wholesalers","423840","Industrial Supplies Merchant Wholesalers","423990","Other Miscellaneous Durable Goods Merchant Wholesalers","","","","","","","","","","","","","","","No","Up to 4","Private","No","1,000 to 4,999","","No","1993","","","","100","6975000","4555215","4555215","4555215","53.0","0.0","0.0","6","6","6","6","0.0","0.0","0.0","Yoshie","Butler","Manager","Female","Administration & Operations","Eiichi","Asamo","Manager","Male","Administration & Operations","Patricia","Zaragoza","Manager","Female","Human Resources","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","$1,000 to $4,999","$7,500 to $19,999","$7,500 to $14,999","$5,000 to $9,999","$10,000 to $24,999","$5,000 to $9,999","$2,000 to $4,999","$7,500 to $19,999","11132553675071","No","","","AtoZDatabases",
"AtoZDatabases","09/25/2022","03/25/2023","FC Industries Inc","","13508 Oak St","13508","","Oak","St","","Kansas City","MO","64145","1456","Joseph Crawford","Joseph","H","Crawford","President","Male","6","6","$6,975,000","13508 Oak St","13508","","Oak","St","","Kansas City","MO","64145","1456","(816) 941-2009","(816) 941-2199","N/A","Jackson","500,000 or more","Kansas City, MO-KS","38.881916","-94.591572","","Industrial Machinery & Equipment Wholesale","Headquarters","","No","5084001","Industrial Machinery & Equipment Wholesale","5084087","Incinerators Wholesale","","","","","","","","","","","","","","","","","423830","Industrial Machinery and Equipment Merchant Wholesalers","","","","","","","","","","","","","","","","","","","No","Up to 4","Private","No","1,000 to 4,999","www.fcindustries.com","No","1972","","","","100","6975000","3614413","3614413","4819218","93.0","0.0","-25.0","6","6","6","8","0.0","0.0","-25.0","Joseph","Crawford","President","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","$1,000 to $4,999","$7,500 to $19,999","$7,500 to $14,999","$2,000 to $4,999","$10,000 to $24,999","$5,000 to $9,999","$2,000 to $4,999","$7,500 to $19,999","11132571637065","No","","","AtoZDatabases",
"AtoZDatabases","09/25/2022","03/25/2023","Wesco Autobody Supply Inc","Wesco Group LLC","21601 66th Ave W","21601","","66th","Ave","W","Mountlake Terrace","WA","98043","2101","Roger Howe","Roger","","Howe","President","Male","6","6","$6,975,000","21601 66th Ave W","21601","","66th","Ave","W","Mountlake Terrace","WA","98043","2101","(425) 771-0926","N/A","N/A","Snohomish","Up to 24,999","Seattle-Tacoma-Bellevue, WA","47.802622","-122.321524","","Paint Equipment Wholesale","Headquarters","","No","5084170","Paint Equipment Wholesale","","","","","","","","","","","","","","","","","","","423830","Industrial Machinery and Equipment Merchant Wholesalers","","","","","","","","","","","","","","","","","","","No","Up to 4","Private","No","1,000 to 4,999","www.wescopbe.com","No","1982","","","","96","6975000","4131699","4131699","5508932","69.0","0.0","-25.0","6","6","6","8","0.0","0.0","-25.0","Roger","Howe","President","Male","Administration & Operations","Charles","Morgan","President","Male","Administration & Operations","John","Lindsey","Executive Officer","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","$1,000 to $4,999","$7,500 to $19,999","$7,500 to $14,999","$2,000 to $4,999","$10,000 to $24,999","$5,000 to $9,999","$2,000 to $4,999","$7,500 to $19,999","11140009871291","No","","","AtoZDatabases",
"AtoZDatabases","09/25/2022","03/25/2023","M&M Bail Bonds","","90 Main St Ste 107","90","","Main","St","","Hackensack","NJ","07601","7130","Peter McEnerney","Peter","","McEnerney","Owner","Male","9","9","$6,815,000","90 Main St Ste 107","90","","Main","St","","Hackensack","NJ","07601","7130","(201) 440-3500","N/A","N/A","Bergen","25,000 to 49,999","New York-Newark-Jersey City, N","40.8809007","-74.043504","","Bail Bonds","Headquarters","","No","6351001","Bail Bonds","","","","","","","","","","","","","","","","","","","524126","Direct Property and Casualty Insurance Carriers","","","","","","","","","","","","","","","","","","","No","10 to 24","Private","No","1,000 to 4,999","www.mmbail.com","No","1996","","","","96","6815000","10329992","10329992","9182215","-34.0","0.0","13.0","9","9","9","8","0.0","0.0","13.0","Peter","McEnerney","Owner","Male","Administration & Operations","Frank","Callahan","President","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","$5,000 to $14,999","$7,500 to $19,999","$15,000 to $24,999","$10,000 to $24,999","$10,000 to $24,999","$10,000 to $24,999","$5,000 to $9,999","$7,500 to $19,999","11132550393826","No","","","AtoZDatabases",
"AtoZDatabases","09/25/2022","03/25/2023","Wheatland Bankshares Inc","","1405 16th St","1405","","16th","St","","Wheatland","WY","82201","2222","Dereck Sisilin","Dereck","","Sisilin","Chief Executive Officer","Male","7","7","$6,753,000","PO Box 39","39","","PO Box","","","Wheatland","WY","82201","0039","(307) 322-5222","(307) 322-4024","N/A","Platte","Up to 24,999","","42.0615959","-104.9636532","","Bank Holding Companies","Headquarters","","No","6712001","Bank Holding Companies","","","","","","","","","","","","","","","","","","","551111","Offices of Bank Holding Companies","","","","","","","","","","","","","","","","","","","No","10 to 24","Private","No","1,000 to 4,999","","No","2007","","","","96","6753000","5076302","5076302","6526674","33.0","0.0","-22.0","7","7","7","9","0.0","0.0","-22.0","Dereck","Sisilin","Chief Executive Officer","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","$5,000 to $14,999","$2,500 to $7,499","$7,500 to $14,999","$5,000 to $9,999","$5,000 to $9,999","$5,000 to $9,999","$2,000 to $4,999","$7,500 to $19,999","11132545004534","No","","","AtoZDatabases",
"AtoZDatabases","09/25/2022","03/25/2023","Meitetsu USA Corporation","Meitetsu Express USA Corp","901 W Arbor Vitae St","901","W","Arbor Vita","St","","Inglewood","CA","90301","3002","Shigiki Shimizu","Shigiki","","Shimizu","Executive Officer","Unknown","7","7","$6,654,000","901 W Arbor Vitae St","901","W","Arbor Vita","St","","Inglewood","CA","90301","3002","(310) 417-5356","(310) 337-7938","N/A","Los Angeles","100,000 to 249,999","Los Angeles-Long Beach-Anaheim","33.953074","-118.372195","","Importers & Exporters","Headquarters","","No","5099050","Importers & Exporters","5499017","Bottled Water Companies","5149014","Mineral or Spring Water Bottling Wholesale","","","","","","","","","","","","","","","423990","Other Miscellaneous Durable Goods Merchant Wholesalers","445298","All Other Specialty Food Retailers","424490","Other Grocery and Related Products Merchant Wholesalers","","","","","","","","","","","","","","","No","Up to 4","Private","No","1,000 to 4,999","","No","1983","","","","100","6654000","5669976","5669976","5669976","17.0","0.0","0.0","7","7","7","7","0.0","0.0","0.0","Shigiki","Shimizu","Executive Officer","Unknown","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","$1,000 to $4,999","$7,500 to $19,999","$15,000 to $24,999","$5,000 to $9,999","$10,000 to $24,999","$5,000 to $9,999","$2,000 to $4,999","$7,500 to $19,999","11132552290814","No","","","AtoZDatabases",
"AtoZDatabases","09/25/2022","03/25/2023","Asura Risk Management","","12657 Alcosta Blvd","12657","","Alcosta","Blvd","","San Ramon","CA","94583","4438","Beth Firmeza","Beth","","Firmeza","Executive Officer","Female","8","8","$6,649,000","12657 Alcosta Blvd","12657","","Alcosta","Blvd","","San Ramon","CA","94583","4438","(925) 701-3080","N/A","N/A","Contra Costa","50,000 to 99,999","San Francisco-Oakland-Berkeley","37.7734075","-121.960372","","Insurance Carriers","Headquarters","","No","6399001","Insurance Carriers","","","","","","","","","","","","","","","","","","","524128","Other Direct Insurance (except Life, Health, and Medical) Carriers","","","","","","","","","","","","","","","","","","","No","10 to 24","Private","No","1,000 to 4,999","www.asurarisk.com","No","2017","","","","85","6649000","4415349","4415349","3532279","51.0","0.0","25.0","8","10","10","8","-20.0","0.0","25.0","Beth","Firmeza","Executive Officer","Female","Sales","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","$5,000 to $14,999","$7,500 to $19,999","$15,000 to $24,999","$5,000 to $9,999","$10,000 to $24,999","$5,000 to $9,999","$5,000 to $9,999","$7,500 to $19,999","11140012438075","No","","Alliant Insurance Services Inc","AtoZDatabases",
"AtoZDatabases","09/25/2022","03/25/2023","Signal Telcom Partners","","60 Beckwith Dr","60","","Beckwith","Dr","","Colorado Springs","CO","80906","5927","Gregory Killpack","Gregory","","Killpack","Chief Executive Officer","Male","8","8","$6,634,000","PO Box 19787","19787","","PO Box","","","Colorado City","CO","81019","0787","(719) 676-3301","N/A","N/A","El Paso","250,000 to 499,999","Colorado Springs, CO","38.763183","-104.831373","","Telephone Communications","Headquarters","","No","4813001","Telephone Communications","4899001","Communications Services","","","","","","","","","","","","","","","","","517121","Telecommunications Resellers","517810","All Other Telecommunications","","","","","","","","","","","","","","","","","No","10 to 24","Private","No","1,000 to 4,999","www.signal-telcom.com","No","","","","","92","14578000","8328130","8328130","10410162","75.0","0.0","-20.0","8","8","8","10","0.0","0.0","-20.0","Gregory","Killpack","Chief Executive Officer","Male","Administration & Operations","Twyla","Moss","Executive Officer","Female","Administration & Operations","Lynn","Schwartz","Controller","Female","Accounting & Finance","Jovanka","Mersman","Manager","Female","Administration & Operations","David","Shipley","Manager","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","Up to $999","$7,500 to $19,999","$15,000 to $24,999","$5,000 to $9,999","$10,000 to $24,999","$10,000 to $24,999","$2,000 to $4,999","$20,000 to $49,999","11132544747202","No","","","AtoZDatabases",
"AtoZDatabases","09/25/2022","03/25/2023","Racebrook Capital Advisors LLC","Robert Chira & Assoc","488 Madison Ave Rm 1704","488","","Madison","Ave","","New York","NY","10022","5746","John Cuticelli","John","","Cuticelli","Chief Executive Officer","Male","6","6","$6,622,000","488 Madison Ave Rm 1704","488","","Madison","Ave","","New York","NY","10022","5746","(212) 672-0020","N/A","N/A","New York","500,000 or more","New York-Newark-Jersey City, N","40.7590718","-73.9752147","","Investors","Headquarters","","No","6799001","Investors","6531024","Real Estate Management","","","","","","","","","","","","","","","","","523910","Miscellaneous Intermediation","531210","Offices of Real Estate Agents and Brokers","","","","","","","","","","","","","","","","","No","5 to 9","Private","No","1,000 to 4,999","www.racebrook.com","No","","","","","100","6622000","4077516","4077516","4077516","62.0","0.0","0.0","6","6","6","6","0.0","0.0","0.0","John","Cuticelli","Chief Executive Officer","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","$5,000 to $14,999","$7,500 to $19,999","$7,500 to $14,999","$5,000 to $9,999","$5,000 to $9,999","$5,000 to $9,999","$2,000 to $4,999","$7,500 to $19,999","11132545433945","No","","","AtoZDatabases",
"AtoZDatabases","09/25/2022","03/25/2023","RMG Acquisition Corp","","340 Madison Ave Fl 19","340","","Madison","Ave","","New York","NY","10173","1921","Robert Mancini","Robert","S","Mancini","Chief Executive Officer","Male","9","9","$6,583,000","340 Madison Ave Fl 19","340","","Madison","Ave","","New York","NY","10173","1921","(212) 220-9503","N/A","N/A","New York","500,000 or more","New York-Newark-Jersey City, N","40.753881","-73.978852","","Chemicals & Chemical Preparations Mfg","Headquarters","","Yes","2899001","Chemicals & Chemical Preparations Mfg","2891001","Adhesives & Sealants Mfg","","","","","","","","","","","","","","","","","325998","All Other Miscellaneous Chemical Product and Preparation Manufacturing","325520","Adhesive Manufacturing","","","","","","","","","","","","","","","","","No","10 to 24","Public","No","1,000 to 4,999","www.rmgacquisition.com","No","2019","","","","99","6461000","6525610","6329842","0","-1.0","3.0","0.0","9","9","10","","0.0","-10.0","0.0","Robert","Mancini","Chief Executive Officer","Male","Administration & Operations","Philip","Kassin","Chief Operating Officer","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","$1,000 to $4,999","$20,000 to $49,999","$25,000 to $99,999","$10,000 to $24,999","$25,000 to $99,999","$25,000 to $99,999","$2,000 to $4,999","$20,000 to $49,999","11140014997481","No","","","AtoZDatabases",
"AtoZDatabases","09/25/2022","03/25/2023","MCAP Inc","","","","","","","","","","","","David Menn","David","Robert","Menn","Chief Executive Officer","Male","7","7","$6,468,000","PO Box 964","964","","PO Box","","","Far Hills","NJ","07931","0964","(845) 270-5792","N/A","N/A","Somerset","Up to 24,999","New York-Newark-Jersey City, N","40.69634","-74.63393","","Non-Bank Holding Companies","Headquarters","","No","6719001","Non-Bank Holding Companies","6531001","Real Estate Agents & Managers","","","","","","","","","","","","","","","","","551112","Offices of Other Holding Companies","531210","Offices of Real Estate Agents and Brokers","","","","","","","","","","","","","","","","","No","10 to 24","Public","No","1,000 to 4,999","www.mcaptech.com","No","1995","MCAP","","","100","412000","416120","0","0","-1.0","0.0","0.0","9","9","","","0.0","0.0","0.0","David","Menn","Chief Executive Officer","Male","Administration & Operations","Charles","Montecino","Chief Financial Officer","Male","Administration & Operations","Lawrence","Brean","Chief Operating Officer","Male","Administration & Operations","Jacqueline","Palumbo","Executive Officer","Female","Administration & Operations","Elliot","Pershes","Other Contacts","Male","Legal","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","$5,000 to $14,999","$7,500 to $19,999","$7,500 to $14,999","$5,000 to $9,999","$5,000 to $9,999","$5,000 to $9,999","$2,000 to $4,999","$7,500 to $19,999","11140017707899","No","","MCAP Inc","AtoZDatabases",
"AtoZDatabases","09/25/2022","03/25/2023","Brookwood Communities Inc","","100 Village Dr","100","","Village","Dr","","Ridge","NY","11961","1921"," ","","","","","","7","7","$6,388,000","100 Village Dr","100","","Village","Dr","","Ridge","NY","11961","1921","(631) 732-1139","(631) 698-5916","N/A","Suffolk","Up to 24,999","New York-Newark-Jersey City, N","40.8926891519566","-72.9005490719189","","Residential Building Construction","Headquarters","","No","1522001","Residential Building Construction","6513001","Apartments","1521001","Single-Family House Construction","","","","","","","","","","","","","","","236116","New Multifamily Housing Construction (except For-Sale Builders)","531110","Lessors of Residential Buildings and Dwellings","236115","New Single-Family Housing Construction (except For-Sale Builders)","","","","","","","","","","","","","","","No","Up to 4","Private","No","1,000 to 4,999","www.brookwoodcommunities.com","No","1967","","","","100","6388000","6993305","6993305","8991392","-9.0","0.0","-22.0","7","7","7","9","0.0","0.0","-22.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","$1,000 to $4,999","$7,500 to $19,999","$15,000 to $24,999","$5,000 to $9,999","$10,000 to $24,999","$5,000 to $9,999","$2,000 to $4,999","$7,500 to $19,999","11132542608115","No","","","AtoZDatabases",
"AtoZDatabases","09/25/2022","03/25/2023","LD Holdings Inc","","1070 Commerce Dr Ste 303","1070","","Commerce","Dr","","Perrysburg","OH","43551","5246","John Ayling","John","","Ayling","Chief Executive Officer","Male","5","5","$6,360,000","1070 Commerce Dr Ste 303","1070","","Commerce","Dr","","Perrysburg","OH","43551","5246","(419) 873-1111","(419) 873-1141","N/A","Wood","Up to 24,999","Toledo, OH","41.5407209","-83.6392149","","Non-Bank Holding Companies","Headquarters","","No","6719001","Non-Bank Holding Companies","6282008","Investment Management","6282018","Asset Management","","","","","","","","","","","","","","","551112","Offices of Other Holding Companies","523940","Portfolio Management and Investment Advice","","","","","","","","","","","","","","","","","No","5 to 9","Private","No","Up to 999","www.ldholdings.com","No","","","","","92","6252000","3422265","3422265","4106718","83.0","0.0","-17.0","5","5","5","6","0.0","0.0","-17.0","John","Ayling","Chief Executive Officer","Male","Administration & Operations","David","White","Chief Financial Officer","Male","Administration & Operations","Mark","Long","President","Male","Administration & Operations","Glenn","Hafner","Executive Officer","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$2,500 to $4,999","$5,000 to $14,999","$2,500 to $7,499","$7,500 to $14,999","$2,000 to $4,999","$5,000 to $9,999","$2,500 to $4,999","$2,000 to $4,999","$2,500 to $7,499","11132573902680","No","","LD Holdings Inc","AtoZDatabases",
"AtoZDatabases","09/25/2022","03/25/2023","Fallbrook Technologies","Fallbrook Technologies Inc","9444 Waples St Ste 410","9444","","Waples","St","","San Diego","CA","92121","2942","William Klehm","William","G","Klehm","Chief Executive Officer","Male","8","8","$6,130,000","9444 Waples St Ste 410","9444","","Waples","St","","San Diego","CA","92121","2942","(512) 519-5300","(858) 623-9563","N/A","San Diego","500,000 or more","San Diego-Chula Vista-Carlsbad","32.902206","-117.185142","","Motor Vehicle Parts & Accessories Mfg","Headquarters","","Yes","3714001","Motor Vehicle Parts & Accessories Mfg","3612001","Power, Distribution, & Specialty Transformers Mfg","3612010","Power Transmission Equipment Mfg","3714005","Automobile Transmissions Mfg","","","","","","","","","","","","","336390","Other Motor Vehicle Parts Manufacturing","335311","Power, Distribution, and Specialty Transformer Manufacturing","336350","Motor Vehicle Transmission and Power Train Parts Manufacturing","","","","","","","","","","","","","","","No","10 to 24","Private","No","1,000 to 4,999","www.fallbrooktech.com","No","2000","","","","100","6130000","89075767","87607485","94948894","-93.0","2.0","-8.0","8","8","8","8","0.0","0.0","0.0","William","Klehm","Chief Executive Officer","Male","Administration & Operations","Roger","Wood","Chief Executive Officer","Male","Administration & Operations","Robin","Grey","Chief Financial Officer","Unknown","Administration & Operations","Sharon","O'Leary","Chief Operating Officer","Female","Administration & Operations","David","Hancock","Executive Officer","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","Up to $999","$7,500 to $19,999","$25,000 to $99,999","$10,000 to $24,999","$10,000 to $24,999","$25,000 to $99,999","$2,000 to $4,999","$20,000 to $49,999","11132553189067","No","","","AtoZDatabases",
"AtoZDatabases","09/25/2022","03/25/2023","NATCOM Bancshares Inc","","1127 Tower Ave","1127","","Tower","Ave","","Superior","WI","54880","1502","Steven Burgess","Steven","R","Burgess","Chief Executive Officer","Male","5","9","$6,097,000","1127 Tower Ave","1127","","Tower","Ave","","Superior","WI","54880","1502","(715) 394-5531","N/A","N/A","Douglas","25,000 to 49,999","Duluth, MN-WI","46.724831","-92.105026","","Bank Holding Companies","Headquarters","","No","6712001","Bank Holding Companies","","","","","","","","","","","","","","","","","","","551111","Offices of Bank Holding Companies","","","","","","","","","","","","","","","","","","","No","10 to 24","Private","No","1,000 to 4,999","www.nbcbanking.com","No","","","","","93","5982000","5503440","0","0","9.0","0.0","0.0","9","9","","","0.0","0.0","0.0","Steven","Burgess","Chief Executive Officer","Male","Administration & Operations","Amy","Nelson","Other Contacts","Female","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","$5,000 to $14,999","$7,500 to $19,999","$15,000 to $24,999","$5,000 to $9,999","$10,000 to $24,999","$5,000 to $9,999","$2,000 to $4,999","$7,500 to $19,999","11140018030648","No","","NATCOM Bancshares Inc","AtoZDatabases",
"AtoZDatabases","09/25/2022","03/25/2023","Polaris Plate Heat Exchangers","","1151 Broad St Ste 218","1151","","Broad","St","","Shrewsbury","NJ","07702","4328","Rhona Weintraub","Rhona","","Weintraub","President","Female","8","8","$6,028,000","1151 Broad St Ste 218","1151","","Broad","St","","Shrewsbury","NJ","07702","4328","(732) 345-7188","(732) 935-8407","N/A","Monmouth","Up to 24,999","New York-Newark-Jersey City, N","40.312892","-74.062901","223479312","Heat Exchangers Wholesale","Headquarters","","Yes","5075014","Heat Exchangers Wholesale","3443003","Heat Exchangers Mfg","","","","","","","","","","","","","","","","","423730","Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers","333415","Air-Conditioning & Warm Air Heating Equipment & Commercial & Industrial Refrigeration Equipment Mfg","","","","","","","","","","","","","","","","","No","Up to 4","Private","No","1,000 to 4,999","www.polarisphe.com","No","2012","","","","100","3546000","3493460","3493460","3493460","2.0","0.0","0.0","4","4","4","4","0.0","0.0","0.0","Rhona","Weintraub","President","Female","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","$1,000 to $4,999","$7,500 to $19,999","$15,000 to $24,999","$5,000 to $9,999","$10,000 to $24,999","$10,000 to $24,999","$5,000 to $9,999","$7,500 to $19,999","11134002146872","No","","","AtoZDatabases",
